%eval_id  interface Ic1            Ic2            lambda         phi            lambda         phi            lambda         phi            lambda         phi            lambda         phi            
48       NO_ID     1193.801012    1077.192359    38.30465063    -0.05738419513 -74.59534937   0.2326158049   -35.87534937   0.09261580487  61.10465063    -0.02738419513 10.82465063    0.1226158049   
49       NO_ID     1190.622276    1091.885486    38.30679179    -0.06661509951 -74.59320821   0.2233849005   -35.87320821   0.08338490049  61.10679179    -0.03661509951 10.82679179    0.1133849005   
50       NO_ID     1187.5642      1106.593544    38.30971136    -0.07549866765 -74.59028864   0.2145013323   -35.87028864   0.07450133235  61.10971136    -0.04549866765 10.82971136    0.1045013323   
51       NO_ID     1184.617063    1121.314975    38.31093138    -0.08405479996 -74.58906862   0.2059452      -35.86906862   0.06594520004  61.11093138    -0.05405479996 10.83093138    0.09594520004  
52       NO_ID     1181.778029    1136.049105    38.31285988    -0.09229955911 -74.58714012   0.1977004409   -35.86714012   0.05770044089  61.11285988    -0.06229955911 10.83285988    0.08770044089  
53       NO_ID     1179.040484    1150.794855    38.31463331    -0.1002494435  -74.58536669   0.1897505565   -35.86536669   0.04975055648  61.11463331    -0.07024944352 10.83463331    0.07975055648  
54       NO_ID     1176.399753    1165.551412    38.31674419    -0.1079193912  -74.58325581   0.1820806088   -35.86325581   0.04208060879  61.11674419    -0.07791939121 10.83674419    0.07208060879  
55       NO_ID     1173.849792    1180.317856    38.31822445    -0.1153239554  -74.58177555   0.1746760446   -35.86177555   0.03467604457  61.11822445    -0.08532395543 10.83822445    0.06467604457  
56       NO_ID     1171.387548    1195.093617    38.32018909    -0.122475752   -74.57981091   0.167524248    -35.85981091   0.02752424803  61.12018909    -0.09247575197 10.84018909    0.05752424803  
57       NO_ID     1168.829453    1210.964913    38.31699213    -0.1298891611  -74.58300787   0.1601108389   -35.86300787   0.02011083887  61.11699213    -0.09988916113 10.83699213    0.05011083887  
58       NO_ID     1170.217581    1202.48834     38.34489571    -0.1259499644  -74.55510429   0.1640500356   -35.83510429   0.0240500356   61.14489571    -0.0959499644  10.86489571    0.0540500356   
59       NO_ID     1169.036793    1209.881972    38.34508522    -0.1293772574  -74.55491478   0.1606227426   -35.83491478   0.02062274258  61.14508522    -0.09937725742 10.86508522    0.05062274258  
60       NO_ID     1168.829714    1211.246289    38.3518344     -0.1299997642  -74.5481656    0.1600002358   -35.8281656    0.02000023582  61.1518344     -0.09999976418 10.8718344     0.05000023582  
61       NO_ID     1168.829815    1211.246995    38.35201314    -0.1300000164  -74.54798686   0.1599999836   -35.82798686   0.01999998355  61.15201314    -0.1000000164  10.87201314    0.04999998355  
